scenario,year,cotton_withdrawal,cotton_scarcity
ssp_ag1_soc1_gwmed_rs_gfdl_NDC_Tax_ffict,2100,27.3887,2.214249388
ssp_ag5_soc3_gwhi_exp_ipsl_NDC_Tax_ffict,2100,36.0437,2.502554973
ssp_ag1_soc1_gwmed_rs_gfdl_NDC_Tax_uct,2100,28.0114,2.419713123
ssp_ag1_soc1_gwmed_rs_hadgem_NDC_Tax_ffict,2100,27.3581,2.066290863
ssp_ag1_soc1_gwmed_rs_hadgem_NDC_Tax_uct,2100,27.3338,2.284955471
ssp_ag1_soc1_gwmed_rs_ipsl_NDC_Tax_ffict,2100,26.5743,2.259140859
ssp_ag1_soc1_gwmed_rs_ipsl_NDC_Tax_uct,2100,28.0023,2.458662575
ssp_ag1_soc1_gwmed_rs_miroc_NDC_Tax_ffict,2100,27.8768,2.157230273
ssp_ag1_soc1_gwmed_rs_miroc_NDC_Tax_uct,2100,28.1026,2.392553389
ssp_ag1_soc1_gwmed_rs_noresm_NDC_Tax_ffict,2100,25.7806,2.07271902
ssp_ag1_soc1_gwmed_rs_noresm_NDC_Tax_uct,2100,26.7986,2.305358498
ssp_ag1_soc2_gwhi_exp_gfdl_NDC_Tax_ffict,2100,33.3266,2.392185948
ssp_ag5_soc3_gwhi_exp_ipsl_NDC_Tax_uct,2100,47.2628,2.786414872
ssp_ag1_soc2_gwhi_exp_gfdl_NDC_Tax_uct,2100,35.0432,2.566285806
ssp_ag1_soc2_gwhi_exp_hadgem_NDC_Tax_ffict,2100,32.7479,2.229161362
ssp_ag1_soc2_gwhi_exp_hadgem_NDC_Tax_uct,2100,33.3434,2.439494306
ssp_ag1_soc2_gwhi_exp_ipsl_NDC_Tax_ffict,2100,32.8872,2.428481198
ssp_ag1_soc2_gwhi_exp_ipsl_NDC_Tax_uct,2100,35.1949,2.60849112
ssp_ag1_soc2_gwhi_exp_miroc_NDC_Tax_ffict,2100,33.8576,2.357817695
ssp_ag1_soc2_gwhi_exp_miroc_NDC_Tax_uct,2100,34.7221,2.537054711
ssp_ag1_soc2_gwhi_exp_noresm_NDC_Tax_ffict,2100,31.012,2.238513161
ssp_ag1_soc2_gwhi_exp_noresm_NDC_Tax_uct,2100,32.88,2.454613321
ssp_ag1_soc2_gwhi_rs_gfdl_NDC_Tax_ffict,2100,33.4122,2.392993593
ssp_ag5_soc3_gwhi_exp_miroc_NDC_Tax_ffict,2100,36.1183,2.4025181
ssp_ag1_soc2_gwhi_rs_gfdl_NDC_Tax_uct,2100,34.9891,2.564832457
ssp_ag1_soc2_gwhi_rs_hadgem_NDC_Tax_ffict,2100,32.8473,2.231174488
ssp_ag1_soc2_gwhi_rs_hadgem_NDC_Tax_uct,2100,33.2767,2.43956955
ssp_ag1_soc2_gwhi_rs_ipsl_NDC_Tax_ffict,2100,33.0292,2.427873738
ssp_ag1_soc2_gwhi_rs_ipsl_NDC_Tax_uct,2100,35.1329,2.608689676
ssp_ag1_soc2_gwhi_rs_miroc_NDC_Tax_ffict,2100,33.9773,2.358444652
ssp_ag1_soc2_gwhi_rs_miroc_NDC_Tax_uct,2100,34.7596,2.534960998
ssp_ag1_soc2_gwhi_rs_noresm_NDC_Tax_ffict,2100,31.0878,2.240627179
ssp_ag1_soc2_gwhi_rs_noresm_NDC_Tax_uct,2100,32.7902,2.45418053
ssp_ag1_soc2_gwlo_exp_gfdl_NDC_Tax_ffict,2100,33.2912,2.392672232
ssp_ag5_soc3_gwhi_exp_miroc_NDC_Tax_uct,2100,45.9156,2.696994273
ssp_ag1_soc2_gwlo_exp_gfdl_NDC_Tax_uct,2100,34.9993,2.56577994
ssp_ag1_soc2_gwlo_exp_hadgem_NDC_Tax_ffict,2100,32.7696,2.228399004
ssp_ag1_soc2_gwlo_exp_hadgem_NDC_Tax_uct,2100,33.3453,2.439142751
ssp_ag1_soc2_gwlo_exp_ipsl_NDC_Tax_ffict,2100,32.8928,2.426782622
ssp_ag1_soc2_gwlo_exp_ipsl_NDC_Tax_uct,2100,35.1144,2.608802044
ssp_ag1_soc2_gwlo_exp_miroc_NDC_Tax_ffict,2100,33.861,2.357437757
ssp_ag1_soc2_gwlo_exp_miroc_NDC_Tax_uct,2100,34.7792,2.536657521
ssp_ag1_soc2_gwlo_exp_noresm_NDC_Tax_ffict,2100,31.1243,2.2405493
ssp_ag1_soc2_gwlo_exp_noresm_NDC_Tax_uct,2100,32.8592,2.454200304
ssp_ag1_soc2_gwlo_rs_gfdl_NDC_Tax_ffict,2100,33.4079,2.392252979
ssp_ag5_soc3_gwhi_exp_noresm_NDC_Tax_ffict,2100,34.2164,2.207606988
ssp_ag1_soc2_gwlo_rs_gfdl_NDC_Tax_uct,2100,35.0063,2.563360384
ssp_ag1_soc2_gwlo_rs_hadgem_NDC_Tax_ffict,2100,32.8271,2.233326564
ssp_ag1_soc2_gwlo_rs_hadgem_NDC_Tax_uct,2100,33.3763,2.439295967
ssp_ag1_soc2_gwlo_rs_ipsl_NDC_Tax_ffict,2100,33.046,2.427481032
ssp_ag1_soc2_gwlo_rs_ipsl_NDC_Tax_uct,2100,35.1587,2.607230339
ssp_ag1_soc2_gwlo_rs_miroc_NDC_Tax_ffict,2100,34.0168,2.358715475
ssp_ag1_soc2_gwlo_rs_miroc_NDC_Tax_uct,2100,34.8755,2.535455952
ssp_ag1_soc2_gwlo_rs_noresm_NDC_Tax_ffict,2100,31.0795,2.241075017
ssp_ag1_soc2_gwlo_rs_noresm_NDC_Tax_uct,2100,32.8567,2.453979961
ssp_ag1_soc2_gwmed_exp_gfdl_NDC_Tax_ffict,2100,33.3104,2.392462277
ssp_ag5_soc1_gwhi_rs_hadgem_NDC_Tax_ffict,2100,22.9599,1.789155517
ssp_ag5_soc3_gwhi_exp_noresm_NDC_Tax_uct,2100,43.1547,2.586364565
ssp_ag1_soc2_gwmed_exp_gfdl_NDC_Tax_uct,2100,35.0015,2.566380749
ssp_ag1_soc2_gwmed_exp_hadgem_NDC_Tax_ffict,2100,32.7511,2.228780411
ssp_ag1_soc2_gwmed_exp_hadgem_NDC_Tax_uct,2100,33.3049,2.439461097
ssp_ag1_soc2_gwmed_exp_ipsl_NDC_Tax_ffict,2100,32.8829,2.427305679
ssp_ag1_soc2_gwmed_exp_ipsl_NDC_Tax_uct,2100,35.1563,2.608578294
ssp_ag1_soc2_gwmed_exp_miroc_NDC_Tax_ffict,2100,33.842,2.358039307
ssp_ag1_soc2_gwmed_exp_miroc_NDC_Tax_uct,2100,34.7338,2.536515531
ssp_ag1_soc2_gwmed_exp_noresm_NDC_Tax_ffict,2100,31.0464,2.240195947
ssp_ag1_soc2_gwmed_exp_noresm_NDC_Tax_uct,2100,32.8432,2.454561737
ssp_ag1_soc2_gwmed_rs_gfdl_NDC_Tax_ffict,2100,33.405,2.392211875
ssp_ag5_soc3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,36.1459,2.446180371
ssp_ag1_soc2_gwmed_rs_gfdl_NDC_Tax_uct,2100,34.9883,2.564274474
ssp_ag1_soc2_gwmed_rs_hadgem_NDC_Tax_ffict,2100,32.8014,2.232371336
ssp_ag1_soc2_gwmed_rs_hadgem_NDC_Tax_uct,2100,33.2863,2.439289887
ssp_ag1_soc2_gwmed_rs_ipsl_NDC_Tax_ffict,2100,33.0325,2.427388199
ssp_ag1_soc2_gwmed_rs_ipsl_NDC_Tax_uct,2100,35.1282,2.609376122
ssp_ag1_soc2_gwmed_rs_miroc_NDC_Tax_ffict,2100,33.9452,2.358791935
ssp_ag1_soc2_gwmed_rs_miroc_NDC_Tax_uct,2100,34.8158,2.535185762
ssp_ag1_soc2_gwmed_rs_noresm_NDC_Tax_ffict,2100,31.0979,2.240305126
ssp_ag1_soc2_gwmed_rs_noresm_NDC_Tax_uct,2100,32.721,2.453714376
ssp_ag1_soc3_gwhi_exp_gfdl_NDC_Tax_ffict,2100,41.8398,2.468627538
ssp_ag5_soc3_gwhi_rs_gfdl_NDC_Tax_uct,2100,46.6789,2.727924395
ssp_ag1_soc3_gwhi_exp_gfdl_NDC_Tax_uct,2100,46.3233,2.708495084
ssp_ag1_soc3_gwhi_exp_hadgem_NDC_Tax_ffict,2100,39.4144,2.361821892
ssp_ag1_soc3_gwhi_exp_hadgem_NDC_Tax_uct,2100,42.8574,2.575772852
ssp_ag1_soc3_gwhi_exp_ipsl_NDC_Tax_ffict,2100,41.7425,2.501709583
ssp_ag1_soc3_gwhi_exp_ipsl_NDC_Tax_uct,2100,46.9012,2.753045012
ssp_ag1_soc3_gwhi_exp_miroc_NDC_Tax_ffict,2100,41.7917,2.445925256
ssp_ag1_soc3_gwhi_exp_miroc_NDC_Tax_uct,2100,45.4222,2.678990014
ssp_ag1_soc3_gwhi_exp_noresm_NDC_Tax_ffict,2100,37.9124,2.367643959
ssp_ag1_soc3_gwhi_exp_noresm_NDC_Tax_uct,2100,42.6253,2.590315736
ssp_ag1_soc3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,41.9494,2.467568479
ssp_ag5_soc3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,35.123,2.22429078
ssp_ag1_soc3_gwhi_rs_gfdl_NDC_Tax_uct,2100,46.281,2.706636457
ssp_ag1_soc3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,39.4922,2.362887199
ssp_ag1_soc3_gwhi_rs_hadgem_NDC_Tax_uct,2100,42.8316,2.575581129
ssp_ag1_soc3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,41.9738,2.492137653
ssp_ag1_soc3_gwhi_rs_ipsl_NDC_Tax_uct,2100,46.7143,2.753549447
ssp_ag1_soc3_gwhi_rs_miroc_NDC_Tax_ffict,2100,41.9281,2.444888159
ssp_ag1_soc3_gwhi_rs_miroc_NDC_Tax_uct,2100,45.4828,2.677046657
ssp_ag1_soc3_gwhi_rs_noresm_NDC_Tax_ffict,2100,37.9738,2.367525491
ssp_ag1_soc3_gwhi_rs_noresm_NDC_Tax_uct,2100,42.3995,2.589997158
ssp_ag1_soc3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,41.7977,2.469078317
ssp_ag5_soc3_gwhi_rs_hadgem_NDC_Tax_uct,2100,43.4372,2.569200895
ssp_ag1_soc3_gwlo_exp_gfdl_NDC_Tax_uct,2100,46.3124,2.708346256
ssp_ag1_soc3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,39.4429,2.35871969
ssp_ag1_soc3_gwlo_exp_hadgem_NDC_Tax_uct,2100,42.9505,2.575476733
ssp_ag1_soc3_gwlo_exp_ipsl_NDC_Tax_ffict,2100,41.7541,2.501743841
ssp_ag1_soc3_gwlo_exp_ipsl_NDC_Tax_uct,2100,46.8605,2.753662465
ssp_ag1_soc3_gwlo_exp_miroc_NDC_Tax_ffict,2100,41.8436,2.442734537
ssp_ag1_soc3_gwlo_exp_miroc_NDC_Tax_uct,2100,45.512,2.678456468
ssp_ag1_soc3_gwlo_exp_noresm_NDC_Tax_ffict,2100,37.9567,2.366466534
ssp_ag1_soc3_gwlo_exp_noresm_NDC_Tax_uct,2100,42.634,2.59055568
ssp_ag1_soc3_gwlo_rs_gfdl_NDC_Tax_ffict,2100,41.9652,2.467616547
ssp_ag5_soc3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,36.1515,2.500876378
ssp_ag1_soc3_gwlo_rs_gfdl_NDC_Tax_uct,2100,46.4274,2.705704639
ssp_ag1_soc3_gwlo_rs_hadgem_NDC_Tax_ffict,2100,39.5699,2.360042929
ssp_ag1_soc3_gwlo_rs_hadgem_NDC_Tax_uct,2100,43.0137,2.575996363
ssp_ag1_soc3_gwlo_rs_ipsl_NDC_Tax_ffict,2100,41.9443,2.501907035
ssp_ag1_soc3_gwlo_rs_ipsl_NDC_Tax_uct,2100,46.8926,2.752043169
ssp_ag1_soc3_gwlo_rs_miroc_NDC_Tax_ffict,2100,42.0895,2.442490441
ssp_ag1_soc3_gwlo_rs_miroc_NDC_Tax_uct,2100,45.8479,2.678661904
ssp_ag1_soc3_gwlo_rs_noresm_NDC_Tax_ffict,2100,38.0491,2.367641588
ssp_ag1_soc3_gwlo_rs_noresm_NDC_Tax_uct,2100,42.7353,2.590489714
ssp_ag5_soc3_gwhi_rs_ipsl_NDC_Tax_uct,2100,47.1784,2.784910635
ssp_ag1_soc3_gwmed_exp_gfdl_NDC_Tax_uct,2100,46.2879,2.709002657
ssp_ag1_soc3_gwmed_exp_hadgem_NDC_Tax_ffict,2100,39.4043,2.362247047
ssp_ag1_soc3_gwmed_exp_hadgem_NDC_Tax_uct,2100,42.8334,2.57564779
ssp_ag1_soc3_gwmed_exp_ipsl_NDC_Tax_ffict,2100,41.7568,2.501402262
ssp_ag1_soc3_gwmed_exp_ipsl_NDC_Tax_uct,2100,46.8006,2.753488069
ssp_ag1_soc3_gwmed_exp_miroc_NDC_Tax_ffict,2100,41.7729,2.445499178
ssp_ag1_soc3_gwmed_exp_miroc_NDC_Tax_uct,2100,45.3556,2.6804722
ssp_ag1_soc3_gwmed_exp_noresm_NDC_Tax_ffict,2100,37.9171,2.367509971
ssp_ag1_soc3_gwmed_exp_noresm_NDC_Tax_uct,2100,42.5552,2.590286766
ssp_ag1_soc3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,41.9324,2.467777064
ssp_ag5_soc3_gwhi_rs_miroc_NDC_Tax_ffict,2100,36.2104,2.402194458
ssp_ag1_soc3_gwmed_rs_gfdl_NDC_Tax_uct,2100,46.2903,2.705939834
ssp_ag1_soc3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,39.4743,2.362301947
ssp_ag1_soc3_gwmed_rs_hadgem_NDC_Tax_uct,2100,42.8322,2.575278874
ssp_ag1_soc3_gwmed_rs_ipsl_NDC_Tax_ffict,2100,41.8885,2.502001726
ssp_ag1_soc3_gwmed_rs_ipsl_NDC_Tax_uct,2100,46.75,2.75296601
ssp_ag1_soc3_gwmed_rs_miroc_NDC_Tax_ffict,2100,41.9219,2.444652041
ssp_ag1_soc3_gwmed_rs_miroc_NDC_Tax_uct,2100,45.6115,2.677544501
ssp_ag1_soc3_gwmed_rs_noresm_NDC_Tax_ffict,2100,37.9591,2.367923768
ssp_ag1_soc3_gwmed_rs_noresm_NDC_Tax_uct,2100,42.3807,2.589863856
ssp_ag1_soc4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,28.3042,2.210292906
ssp_ag5_soc3_gwhi_rs_miroc_NDC_Tax_uct,2100,45.9573,2.693720569
ssp_ag1_soc4_gwhi_exp_gfdl_NDC_Tax_uct,2100,31.957,2.476717639
ssp_ag1_soc4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,28.1977,2.053335078
ssp_ag1_soc4_gwhi_exp_hadgem_NDC_Tax_uct,2100,30.6853,2.34565479
ssp_ag1_soc4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,27.7817,2.265987257
ssp_ag1_soc4_gwhi_exp_ipsl_NDC_Tax_uct,2100,31.9786,2.521307929
ssp_ag1_soc4_gwhi_exp_miroc_NDC_Tax_ffict,2100,28.7758,2.156939923
ssp_ag1_soc4_gwhi_exp_miroc_NDC_Tax_uct,2100,31.7402,2.44789768
ssp_ag1_soc4_gwhi_exp_noresm_NDC_Tax_ffict,2100,26.9747,2.058984594
ssp_ag1_soc4_gwhi_exp_noresm_NDC_Tax_uct,2100,30.2607,2.363442453
ssp_ag1_soc4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,28.4267,2.211883636
ssp_ag5_soc3_gwhi_rs_noresm_NDC_Tax_ffict,2100,34.2597,2.211514527
ssp_ag1_soc4_gwhi_rs_gfdl_NDC_Tax_uct,2100,31.9432,2.476693866
ssp_ag1_soc4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,28.2651,2.054593879
ssp_ag1_soc4_gwhi_rs_hadgem_NDC_Tax_uct,2100,30.6571,2.346389467
ssp_ag1_soc4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,27.8814,2.2689745
ssp_ag1_soc4_gwhi_rs_ipsl_NDC_Tax_uct,2100,32.138,2.522092334
ssp_ag1_soc4_gwhi_rs_miroc_NDC_Tax_ffict,2100,28.902,2.159848111
ssp_ag1_soc4_gwhi_rs_miroc_NDC_Tax_uct,2100,31.7555,2.448318322
ssp_ag1_soc4_gwhi_rs_noresm_NDC_Tax_ffict,2100,27.0326,2.059767905
ssp_ag1_soc4_gwhi_rs_noresm_NDC_Tax_uct,2100,30.2262,2.363697114
ssp_ag1_soc4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,28.2932,2.21083677
ssp_ag5_soc1_gwhi_rs_hadgem_NDC_Tax_uct,2100,28.7048,2.161721938
ssp_ag5_soc3_gwhi_rs_noresm_NDC_Tax_uct,2100,42.9996,2.5851792
ssp_ag1_soc4_gwlo_exp_gfdl_NDC_Tax_uct,2100,31.914,2.476877658
ssp_ag1_soc4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,28.2052,2.053325856
ssp_ag1_soc4_gwlo_exp_hadgem_NDC_Tax_uct,2100,30.6738,2.345320742
ssp_ag1_soc4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,27.7637,2.265503958
ssp_ag1_soc4_gwlo_exp_ipsl_NDC_Tax_uct,2100,31.9826,2.52188921
ssp_ag1_soc4_gwlo_exp_miroc_NDC_Tax_ffict,2100,28.7702,2.157946408
ssp_ag1_soc4_gwlo_exp_miroc_NDC_Tax_uct,2100,31.7431,2.447252612
ssp_ag1_soc4_gwlo_exp_noresm_NDC_Tax_ffict,2100,26.9866,2.058761536
ssp_ag1_soc4_gwlo_exp_noresm_NDC_Tax_uct,2100,30.2531,2.363018325
ssp_ag1_soc4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,28.3949,2.217100411
ssp_ag5_soc3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,36.083,2.450831111
ssp_ag1_soc4_gwlo_rs_gfdl_NDC_Tax_uct,2100,31.8783,2.477369499
ssp_ag1_soc4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,28.2819,2.054653502
ssp_ag1_soc4_gwlo_rs_hadgem_NDC_Tax_uct,2100,30.6795,2.3465375
ssp_ag1_soc4_gwlo_rs_ipsl_NDC_Tax_ffict,2100,27.9786,2.27129109
ssp_ag1_soc4_gwlo_rs_ipsl_NDC_Tax_uct,2100,31.9806,2.521997256
ssp_ag1_soc4_gwlo_rs_miroc_NDC_Tax_ffict,2100,28.9211,2.161684049
ssp_ag1_soc4_gwlo_rs_miroc_NDC_Tax_uct,2100,31.8217,2.447601273
ssp_ag1_soc4_gwlo_rs_noresm_NDC_Tax_ffict,2100,27.0508,2.059650064
ssp_ag1_soc4_gwlo_rs_noresm_NDC_Tax_uct,2100,30.2303,2.363926156
ssp_ag1_soc4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,28.3035,2.210152834
ssp_ag5_soc3_gwlo_exp_gfdl_NDC_Tax_uct,2100,46.7233,2.732149233
ssp_ag1_soc4_gwmed_exp_gfdl_NDC_Tax_uct,2100,31.9348,2.476824687
ssp_ag1_soc4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,28.2009,2.053175693
ssp_ag1_soc4_gwmed_exp_hadgem_NDC_Tax_uct,2100,30.66,2.345771508
ssp_ag1_soc4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,27.7513,2.265526902
ssp_ag1_soc4_gwmed_exp_ipsl_NDC_Tax_uct,2100,31.9626,2.521280872
ssp_ag1_soc4_gwmed_exp_miroc_NDC_Tax_ffict,2100,28.769,2.157390984
ssp_ag1_soc4_gwmed_exp_miroc_NDC_Tax_uct,2100,31.7071,2.44762222
ssp_ag1_soc4_gwmed_exp_noresm_NDC_Tax_ffict,2100,26.9755,2.058922106
ssp_ag1_soc4_gwmed_exp_noresm_NDC_Tax_uct,2100,30.2585,2.363403474
ssp_ag1_soc4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,28.3992,2.216730999
ssp_ag5_soc3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,35.2162,2.190178297
ssp_ag1_soc4_gwmed_rs_gfdl_NDC_Tax_uct,2100,31.9059,2.476922264
ssp_ag1_soc4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,28.2753,2.054593694
ssp_ag1_soc4_gwmed_rs_hadgem_NDC_Tax_uct,2100,30.623,2.34641854
ssp_ag1_soc4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,27.888,2.268635059
ssp_ag1_soc4_gwmed_rs_ipsl_NDC_Tax_uct,2100,31.9424,2.522031888
ssp_ag1_soc4_gwmed_rs_miroc_NDC_Tax_ffict,2100,28.8974,2.161927341
ssp_ag1_soc4_gwmed_rs_miroc_NDC_Tax_uct,2100,31.748,2.447202167
ssp_ag1_soc4_gwmed_rs_noresm_NDC_Tax_ffict,2100,27.0405,2.060100531
ssp_ag1_soc4_gwmed_rs_noresm_NDC_Tax_uct,2100,30.1941,2.363735753
ssp_ag1_soc5_gwhi_exp_gfdl_NDC_Tax_ffict,2100,27.5268,2.338171746
ssp_ag5_soc3_gwlo_exp_hadgem_NDC_Tax_uct,2100,43.512,2.568549517
ssp_ag1_soc5_gwhi_exp_gfdl_NDC_Tax_uct,2100,29.0057,2.492683661
ssp_ag1_soc5_gwhi_exp_hadgem_NDC_Tax_ffict,2100,27.6241,2.151312097
ssp_ag1_soc5_gwhi_exp_hadgem_NDC_Tax_uct,2100,28.1144,2.364591655
ssp_ag1_soc5_gwhi_exp_ipsl_NDC_Tax_ffict,2100,26.9504,2.373080443
ssp_ag1_soc5_gwhi_exp_ipsl_NDC_Tax_uct,2100,29.0892,2.535467023
ssp_ag1_soc5_gwhi_exp_miroc_NDC_Tax_ffict,2100,28.3276,2.286402196
ssp_ag1_soc5_gwhi_exp_miroc_NDC_Tax_uct,2100,28.9697,2.462615455
ssp_ag1_soc5_gwhi_exp_noresm_NDC_Tax_ffict,2100,25.7738,2.160745137
ssp_ag1_soc5_gwhi_exp_noresm_NDC_Tax_uct,2100,27.5771,2.382262004
ssp_ag1_soc5_gwhi_rs_gfdl_NDC_Tax_ffict,2100,27.607,2.339696938
ssp_ag5_soc3_gwlo_exp_ipsl_NDC_Tax_ffict,2100,36.0686,2.50301338
ssp_ag1_soc5_gwhi_rs_gfdl_NDC_Tax_uct,2100,28.9708,2.492121837
ssp_ag1_soc5_gwhi_rs_hadgem_NDC_Tax_ffict,2100,27.7001,2.153894753
ssp_ag1_soc5_gwhi_rs_hadgem_NDC_Tax_uct,2100,28.1544,2.369942524
ssp_ag1_soc5_gwhi_rs_ipsl_NDC_Tax_ffict,2100,27.0675,2.375380475
ssp_ag1_soc5_gwhi_rs_ipsl_NDC_Tax_uct,2100,28.9733,2.536713692
ssp_ag1_soc5_gwhi_rs_miroc_NDC_Tax_ffict,2100,28.3797,2.295149601
ssp_ag1_soc5_gwhi_rs_miroc_NDC_Tax_uct,2100,29.0137,2.460827028
ssp_ag1_soc5_gwhi_rs_noresm_NDC_Tax_ffict,2100,25.8992,2.160911315
ssp_ag1_soc5_gwhi_rs_noresm_NDC_Tax_uct,2100,27.4934,2.382353145
ssp_ag1_soc5_gwlo_exp_gfdl_NDC_Tax_ffict,2100,27.5166,2.338627108
ssp_ag5_soc3_gwlo_exp_ipsl_NDC_Tax_uct,2100,47.2672,2.787340143
ssp_ag1_soc5_gwlo_exp_gfdl_NDC_Tax_uct,2100,28.9974,2.492305825
ssp_ag1_soc5_gwlo_exp_hadgem_NDC_Tax_ffict,2100,27.6165,2.152576836
ssp_ag1_soc5_gwlo_exp_hadgem_NDC_Tax_uct,2100,28.1329,2.364341262
ssp_ag1_soc5_gwlo_exp_ipsl_NDC_Tax_ffict,2100,26.9467,2.373553468
ssp_ag1_soc5_gwlo_exp_ipsl_NDC_Tax_uct,2100,28.9636,2.536390788
ssp_ag1_soc5_gwlo_exp_miroc_NDC_Tax_ffict,2100,28.3173,2.289034745
ssp_ag1_soc5_gwlo_exp_miroc_NDC_Tax_uct,2100,29.0012,2.462166237
ssp_ag1_soc5_gwlo_exp_noresm_NDC_Tax_ffict,2100,25.8487,2.159181779
ssp_ag1_soc5_gwlo_exp_noresm_NDC_Tax_uct,2100,27.5689,2.382040937
ssp_ag1_soc5_gwlo_rs_gfdl_NDC_Tax_ffict,2100,27.6361,2.340476656
ssp_ag5_soc3_gwlo_exp_miroc_NDC_Tax_ffict,2100,36.1477,2.403613357
ssp_ag1_soc5_gwlo_rs_gfdl_NDC_Tax_uct,2100,28.9956,2.490848865
ssp_ag1_soc5_gwlo_rs_hadgem_NDC_Tax_ffict,2100,27.7451,2.153508673
ssp_ag1_soc5_gwlo_rs_hadgem_NDC_Tax_uct,2100,28.1258,2.365532842
ssp_ag1_soc5_gwlo_rs_ipsl_NDC_Tax_ffict,2100,27.0997,2.374861972
ssp_ag1_soc5_gwlo_rs_ipsl_NDC_Tax_uct,2100,29.0183,2.536827306
ssp_ag1_soc5_gwlo_rs_miroc_NDC_Tax_ffict,2100,28.4585,2.292270356
ssp_ag1_soc5_gwlo_rs_miroc_NDC_Tax_uct,2100,29.0889,2.461098089
ssp_ag1_soc5_gwlo_rs_noresm_NDC_Tax_ffict,2100,25.8679,2.158851901
ssp_ag1_soc5_gwlo_rs_noresm_NDC_Tax_uct,2100,27.5561,2.38247271
ssp_ag1_soc5_gwmed_exp_gfdl_NDC_Tax_ffict,2100,27.5026,2.338809091
ssp_ag5_soc3_gwlo_exp_miroc_NDC_Tax_uct,2100,46.0337,2.696503923
ssp_ag1_soc5_gwmed_exp_gfdl_NDC_Tax_uct,2100,28.9882,2.49278672
ssp_ag1_soc5_gwmed_exp_hadgem_NDC_Tax_ffict,2100,27.6033,2.152289067
ssp_ag1_soc5_gwmed_exp_hadgem_NDC_Tax_uct,2100,28.0959,2.364536663
ssp_ag1_soc5_gwmed_exp_ipsl_NDC_Tax_ffict,2100,26.9524,2.373206161
ssp_ag1_soc5_gwmed_exp_ipsl_NDC_Tax_uct,2100,29.0156,2.536029361
ssp_ag1_soc5_gwmed_exp_miroc_NDC_Tax_ffict,2100,28.3008,2.287563066
ssp_ag1_soc5_gwmed_exp_miroc_NDC_Tax_uct,2100,28.989,2.462113901
ssp_ag1_soc5_gwmed_exp_noresm_NDC_Tax_ffict,2100,25.7895,2.160259158
ssp_ag1_soc5_gwmed_exp_noresm_NDC_Tax_uct,2100,27.5529,2.382254657
ssp_ag1_soc5_gwmed_rs_gfdl_NDC_Tax_ffict,2100,27.5967,2.342579392
ssp_ag5_soc3_gwlo_exp_noresm_NDC_Tax_ffict,2100,34.2268,2.213049165
ssp_ag1_soc5_gwmed_rs_gfdl_NDC_Tax_uct,2100,28.9831,2.491484063
ssp_ag1_soc5_gwmed_rs_hadgem_NDC_Tax_ffict,2100,27.6935,2.153694314
ssp_ag1_soc5_gwmed_rs_hadgem_NDC_Tax_uct,2100,28.133,2.36701793
ssp_ag1_soc5_gwmed_rs_ipsl_NDC_Tax_ffict,2100,27.1785,2.361414048
ssp_ag1_soc5_gwmed_rs_ipsl_NDC_Tax_uct,2100,28.9925,2.535815243
ssp_ag1_soc5_gwmed_rs_miroc_NDC_Tax_ffict,2100,28.4283,2.290019903
ssp_ag1_soc5_gwmed_rs_miroc_NDC_Tax_uct,2100,29.0354,2.461373412
ssp_ag1_soc5_gwmed_rs_noresm_NDC_Tax_ffict,2100,25.9105,2.168584807
ssp_ag1_soc5_gwmed_rs_noresm_NDC_Tax_uct,2100,27.4966,2.381525853
ssp_ag5_soc1_gwhi_rs_ipsl_NDC_Tax_ffict,2100,22.27183,2.062103492
ssp_ag5_soc3_gwlo_exp_noresm_NDC_Tax_uct,2100,43.294,2.584611044
ssp_ag5_soc3_gwlo_rs_gfdl_NDC_Tax_ffict,2100,36.2105,2.446871371
